,Index,display_url,comments,is_video,likes,caption,labels
239,252,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71057117_104754187557762_618083226793027414_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=c90e78f3078555e844e6f58edd28e903&oe=5E82FA83,1568,FALSE,398780,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nEvery dog has its day. \u2063\u2063\n\u2063\u2063\nAnd today, I'm sharing my dream assignment. “The Underdogs” is a portfolio featuring shelter and rescue dogs that are difficult to find homes for because they are a little different. They may have special needs, but you'll see that they are truly special. \u2063\u2063\n\u2063\u2063\nEcho is an engaging nine-year-old who was born deaf but is a great listener. You can talk about anything with her and she understands perfectly. Echo will look you straight in the eye and make you feel good about your ideas, no matter how bad they might sound. \u2063\u2063\n\u2063\u2063\nWhen I was nine, I pretended to hear but did not listen. I feared doctors long enough to let an easily correctable hearing problem affect my friendships, safety, and schoolwork. My mom figured it out when our television caught fire one day. I was sitting just a few inches away from the screen, oblivious and engrossed in smoke with after-school cartoons broadcasting at maximum volume. \u2063\u2063\n\u2063\u2063\nIn her youth Echo was a wild dog, a rescue who enjoyed eating things she shouldn't have. Then along came an opportunity to work with dogs and other animals as a career counselor. It's a job she's taken to heart over the last eight years as a foster parent and role model to countless rescued puppies, kittens, chicks, and ducklings. \u2063\u2063\n\u2063\u2063\nShe's a terrier, full of Boston and bull, who wins people over with her keen sense of humor and clever piglike grunting noises that have earned her the nickname Pig-Dog. \u2063\u2063\n\u2063\u2063\nEcho teaches us that we are all unique, have different gifts, and have different ways of saying to the world who we are. Long live Pig-Dog. \u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.""","['Dog', 'Mammal', 'Vertebrate', 'Dog breed', 'Canidae', 'American pit bull terrier', 'Bull and terrier', 'Cordoba fighting dog', 'American staffordshire terrier', 'Snout']"
240,253,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72390105_2409868579252969_9189296951349340882_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=a79e725669f1c75b0af18cf72e2b02b0&oe=5E75FA57,872,FALSE,327200,"Photo by Ismail Ferdous @ismailferdous | Residents enjoy the view over the city of Antigua, backed by the active Volcán de Fuego, and its famous stone cross, the Cerra de la Cruz. Follow @ismailferdous for more stories.'","['Sky', 'Night', 'Light', 'Tree', 'Cloud', 'Lighting', 'Evening', 'Automotive exterior', 'Automotive lighting', 'Architecture']"
241,254,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72644461_215011446152548_3837512511624666919_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=a0914af7a0c92209fa42aa8a5ab7121e&oe=5E8925E2,2487,FALSE,340562,"Photo by Lynsey Addario @lynseyaddario | On today‘s battlefields, more women than ever are in the fight. Females are taking more active roles in militaries, serving on the front lines of armed conflicts and as peacekeepers in the world‘s hot spots. Marines have to be able to carry one another if necessary. Pictured above, USMC Cpl. Gabrielle Green hefts a fellow marine as they ready for deployment on a Navy ship at Camp Lejeune, North Carolina. Of the 38,000 recruits who enter the corps each year, about 3,500 are women—or, in USMC phrasing, “female marines.” This story is featured in the November special issue of @natgeo magazine, “Women: A Century of Change.” Nat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. Tune in October 22nd to catch our editor in chief, Susan Goldberg, on @goodmorningamerica.'","['Fun', 'Leg', 'Muscle', 'Games']"
242,255,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71133002_144399430156511_6368643028249191713_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=a445ee0288aa840da640f4f96bc1c039&oe=5E884246,475,FALSE,220983,"Photo by Joel Sartore @joelsartore | Two peregrine falcon chicks huddle in their cliff nest, along the Colville River in Alaska. This bird is one of the most widely distributed species in the world, found on every continent except Antarctica. Historically, the use of DDT as a pesticide resulted in a rapid decline in their population, but since the ban on DDT use in the U.S. took hold in the 1970s, peregrine populations have recovered significantly. To learn how you can help protect this species in the wild, follow me @joelsartore. #falcon #peregrinefalcon #raptor #chicks #PhotoArk'","['Grass', 'Rock', 'Tree', 'Water', 'Grass family', 'Plant', 'Branch', 'Snow', 'Winter']"
243,256,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73109037_145239743411593_7923954904561755740_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=ded28fb8bf5964277a53d6f3beeb99eb&oe=5E7356C3,1274,FALSE,514080,"Photo by Ira Block @irablockphoto | A cameleer leads his charges through Erg Chebbi, a complex of dunes formed by wind-blown sand in eastern Morocco, near the Algerian border. The dunes are located close to the town of Merzouga, a jumping-off point for tourists who overnight in the desert in luxury tent camps. #followme @irablockphoto for more images of the world. #camels #desert #ergchebbi #tourism'","['Camel', 'Arabian camel', 'Desert', 'Natural environment', 'Camelid', 'Sky', 'Aeolian landform', 'Landscape', 'Ecoregion', 'Sahara']"
244,257,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74687597_2532004063543628_7692227033292312023_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=e14d73cec4e65e32c0b33dd02462e712&oe=5E684C0A,1939,FALSE,477510,"Photos by Cristina Mittermeier @mitty | I have been lucky enough to experience the Amazon firsthand and to spend time with some of the indigenous people who call it home. People like the Kayapó have been stewards of the rainforest for centuries. Since Jair Bolsonaro was elected as president of Brazil last year, the Kayapó have been fighting to protect it from a president who has compared indigenous communities to animals living in zoos and who has allowed industry cut down more of the rainforest this summer alone than in the last three years combined, according to data released by Brazil’s National Institute for Space Research. Trees are cleared to plant soy or to make room for cattle pastures. Setting fires is one of the fastest ways to make space. There have been more than 74,000 fires in the Brazilian Amazon since the beginning of this year—a staggering 84% increase over the same period last year. This could be just the beginning of an even bigger tragedy if we don't come together today and start #turningthetide. The Amazonian rainforest is a priceless carbon sink that helps draw carbon dioxide out of the air to help us in our fight against the climate crisis. Follow me @mitty for more from the front lines of conservation. #Kayapo #Amazon #Rainforest #TakeAction""","['Water', 'River', 'Adaptation', 'Bank', 'Fun', 'Vacation', 'Happy', 'Reflection', 'Lake', 'Photography']"
245,258,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75487907_1449413951873913_8174655400349889510_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=c19c8e8d0ed2577e04b046857ba0f427&oe=5E785242,10964,FALSE,1616118,"Photo by Paul Nicklen @paulnicklen | Ha\'a Keaulana, daughter of Brian Keaulana and the granddaughter of legendary Buffalo Keaulana, runs across the sea floor with a 50-pound boulder cradled in her arms. Strength radiates off her as she trains to surf, the muscles in her legs straining against the drag of the water while she pushes through the sand. Her father taught her and many others to prepare for a four-wave ""hold down""—in case they wipe out in big surf. At 13-second intervals between waves, that could mean being held underwater for one minute, as the heavy waves roll and roar above you. It\'s one thing to hold your breath in a swimming pool for a minute it is something completely different to swim down 30 feet, pick up a huge rock, and then run as hard as you can underwater. Thanks to her lineage, community, and training, Ha’a is a true water woman from #Makaha. Follow me @PaulNicklen to see more images of life on the coast of Hawai\'i, including images of Ha\'a towing four large men underwater, while STILL carrying a 50-pound rock. #Surfing #Storytelling #Memories #Friends'","['Underwater', 'Water', 'Recreation', 'Fun', 'Underwater diving', 'Sea', 'Vacation']"
246,259,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73165704_600856733990167_762925041000447703_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=f0ec59207cf7344d3f6d7147da2d923c&oe=5E6AB40A,3689,FALSE,336585,"Photo by Jasper Doest @jasperdoest | White storks have always been intertwined with humans. Who doesn’t know the mythical stories about these large birds bringing babies to new parents? In Ancient Egypt, the stork was associated with the soul. Greek and Roman mythology portrays storks as models of parental devotion. In Chinese wisdom, the stork is a symbol of longevity. In Christianity, the stork is linked with purification, and followers of Islam revered storks because they made an annual ""pilgrimage"" through Mecca on their migration. \nHowever, since the mid-1980s, increasing numbers of white storks have chosen to stay on the European continent all year, rather than migrate to Africa in winter. The reason:  the guaranteed, abundant food supply from landfill sites, like this one in Portugal. While it is clear that the stork population has benefited from the large quantities of food, you don’t have to be a scientist to see something is wrong.\nConfronting the enormous amount of waste we produce on a daily basis is truly horrifying. Walking through fields of empty bottles, plastic bags, food leftovers, and toys brings me to tears. I\'m embarrassed to be part of our consumer society. We have to turn the tide. This story is not about storks—it is about us. It\'s time to make a decision: #planetorplastic?  Follow @jasperdoest for more images of the human-wildlife relationship. #bethechange #notimetowaste #zerowaste #plasticfree'","['Bird', 'Beak', 'Ciconiiformes', 'Stork', 'Pelican', 'Seabird', 'Wildlife', 'Adaptation', 'Photography', 'Pollution']"
247,260,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75472278_137367530997588_1322608231882588769_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=2c171d3682c0c6dbeb601656abdd6e59&oe=5E8611EA,754,FALSE,161563,"Photo by Dina Litovsky @dina_litovsky | Students at Kiev’s School 232 wait in anticipation of the last bell ceremony. It traces its origins to the Soviet Union era and is still observed in many post-Soviet cities. For many teenagers, this is the beginning of a new phase in their lives—a summer where choices about the future have to be made. But for the day, Kiev turns into a playground for students celebrating the last day of school. For more images, follow me @dina_litovsky.'","['Social group', 'Uniform', 'Event', 'Male', 'Ceremony', 'Team', 'Tradition', 'Photography']"
248,261,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71530681_105170267483922_12468542926120604_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=f0de52bb64c0b76b0170ee3d66ca312d&oe=5E6F0BF4,526,FALSE,190446,"Photo by Muhammed Muheisen @mmuheisen | A man tends to his horse as he and others wait for customers to rent a ride on a horse-drawn carriage by the sea in the Greek island of Spetses. For more photos and videos from different parts of the world, follow me @mmuheisen and @mmuheisenpublic #muhammedmuheisen #Greece #Spetses'","['Horse harness', 'Horse', 'Horse and buggy', 'Mode of transport', 'Carriage', 'Cart', 'Vehicle', 'Pack animal', 'Rein', 'Wagon']"
249,262,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72533660_151944839350114_2960490947012932657_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=58fe09f10cb3cb78be136d378c8832bb&oe=5E84BA25,396,FALSE,165600,"Photo by Cory Richards @coryrichards | Every autumn Hindu families across Nepal worship the fearsome goddess Durga during the Dashain festival. Durga demands a blood sacrifice, and on the main festival day an uncountable number of goats are exchanged for prosperity, safety, and a good meal.\n\nBuddhists celebrate their own festival on this same day, lighting butter lamps and saying prayers so that the animals may have safe passage through the afterlife and a more fortuitous rebirth.\n\nWe are #onassignment in the Mustang region, looking at how traditional practices are adapting to modern-day pressures. Roads, Buddhism, monarchies, climate change, and goat herding are all connected. Text by Ben Ayers @jetbutterflies.\n\n#followme @coryrichards @jetbutterflies and our expedition team Kyle Daly, Above The Clouds, and Abiral Rai for more real-time images from #nepal'","['Games', 'Metal']"
